002939,长城证券,13.57,13.31,14.06,13.29,13.64,20181026,-0.33,2019-12-29 12:12:10
002940,昂利康,29.4,29.05,29.6,29.0,29.34,20181023,-0.29,2019-12-29 12:12:10
601162,天风证券,7.0,6.79,7.18,6.74,7.08,20181019,-0.29,2019-12-29 12:12:10
300760,迈瑞医疗,177.4,175.48,179.3,175.38,178.15,20181016,-2.67,2019-12-29 12:12:10
300694,蠡湖股份,15.26,14.87,15.32,14.85,15.35,20181015,-0.48,2019-12-29 12:12:10
601577,长沙银行,9.03,8.96,9.12,8.95,9.0,20180926,-0.04,2019-12-29 12:12:10
002937,兴瑞科技,15.59,15.31,15.69,15.25,15.58,20180926,-0.27,2019-12-29 12:12:10
300749,顶固集创,13.28,12.96,13.48,12.86,13.55,20180925,-0.59,2019-12-29 12:12:10
603583,捷昌驱动,44.1,43.48,44.44,43.41,44.02,20180921,-0.54,2019-12-29 12:12:10
300748,金力永磁,39.14,39.97,40.95,39.14,39.05,20180921,0.92,2019-12-29 12:12:10
002936,郑州银行,4.58,4.59,4.65,4.57,4.59,20180919,0.0,2019-12-29 12:12:10
002938,鹏鼎控股,44.9,44.01,45.11,43.64,44.27,20180918,-0.26,2019-12-29 12:12:10
603810,丰山集团,29.79,29.76,29.96,29.6,29.75,20180917,0.01,2019-12-29 12:12:10
603790,雅运股份,16.17,15.88,16.22,15.87,16.15,20180912,-0.27,2019-12-29 12:12:10
603297,永新光学,35.45,35.1,35.91,35.01,35.46,20180910,-0.36,2019-12-29 12:12:10
002935,天奥电子,28.74,28.69,29.69,28.64,28.84,20180903,-0.15,2019-12-29 12:12:10
601068,中铝国际,5.25,5.57,5.78,5.24,5.25,20180831,0.32,2019-12-29 12:12:10
603192,汇得科技,28.39,28.34,28.76,28.28,28.48,20180828,-0.14,2019-12-29 12:12:10
002933,新兴装备,39.69,39.22,39.95,39.11,39.2,20180828,0.02,2019-12-29 12:12:10
603590,康辰药业,34.15,34.39,34.6,34.15,34.06,20180827,0.33,2019-12-29 12:12:10
300724,捷佳伟创,38.5,38.08,39.58,37.75,38.12,20180810,-0.04,2019-12-29 12:12:10
601606,长城军工,10.79,10.74,10.88,10.69,10.78,20180806,-0.04,2019-12-29 12:12:10
603657,春光科技,24.45,24.29,24.75,24.26,24.46,20180730,-0.17,2019-12-29 12:12:10
601869,长飞光纤,32.4,32.68,32.97,32.38,32.36,20180720,0.32,2019-12-29 12:12:10
603713,密尔克卫,39.25,40.31,40.98,39.02,39.37,20180713,0.94,2019-12-29 12:12:10
002932,明德生物,35.49,35.13,35.49,35.1,35.37,20180710,-0.24,2019-12-29 12:12:10
603706,东方环宇,20.59,20.1,20.59,20.09,20.58,20180709,-0.48,2019-12-29 12:12:10
603105,芯能科技,7.28,7.24,7.38,7.2,7.24,20180709,0.0,2019-12-29 12:12:10
603693,江苏新能,10.17,10.1,10.28,10.09,10.14,20180703,-0.04,2019-12-29 12:12:10
